"text_code",category_id,"term",weight,frequency,score,"language","create_time"
"107-1_641M1130",11,"水",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M1130",12,"水",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_641M1130",13,"碳",5.0,2,10.0,"CH","2020-05-12 23:39:13"
"107-1_641M1150",2,"營養",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M1150",6,"水",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_641M1150",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M1150",11,"水",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641M1150",12,"水",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M1150",15,"動物",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M1390",2,"生產",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_641M1390",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M1390",12,"生產",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M1390",15,"微生物",1.0,5,5.0,"CH","2020-05-12 23:39:13"
"107-1_641M1750",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M1750",12,"GRI",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-1_641M1750",13,"COP",9.0,3,27.0,"CH","2020-05-12 23:39:13"
"107-1_641M2130",6,"衛生",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M2130",7,"波",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641M2130",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M2130",9,"衛生",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_641M2130",15,"微生物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641M3170",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_641M3170",9,"研究",2.0,10,20.0,"CH","2020-05-12 23:39:13"
"107-1_641M3170",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641M3180",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M3180",2,"食品安全",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_641M3180",2,"營養",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M3180",4,"學校",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M3180",5,"開發",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_641M3180",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_641M3180",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641M3180",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_641M3180",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641M3180",16,"開發",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_641M3190",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M3190",2,"食品安全",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_641M3190",2,"營養",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M3190",4,"學校",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M3190",5,"開發",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_641M3190",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_641M3190",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641M3190",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_641M3190",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641M3190",16,"開發",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_641M3200",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M3200",2,"食品安全",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_641M3200",2,"營養",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M3200",4,"學校",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_641M3200",5,"開發",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_641M3200",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_641M3200",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641M3200",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_641M3200",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641M3200",16,"開發",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_641U3120",2,"食物",2.0,7,14.0,"CH","2020-05-12 23:39:13"
"107-1_641U3120",2,"食品安全",5.0,2,10.0,"CH","2020-05-12 23:39:13"
"107-1_641U3120",2,"營養",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_641U3130",1,"生活品質",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_641U3130",2,"生活品質",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641U3130",8,"生活品質",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_641U3130",9,"生活品質",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_641U3130",9,"研究",2.0,10,20.0,"CH","2020-05-12 23:39:13"
"107-1_641U3130",9,"科學研究",6.0,2,12.0,"CH","2020-05-12 23:39:13"
"107-1_641U3130",10,"生活品質",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641U3130",15,"動物",1.0,12,12.0,"CH","2020-05-12 23:39:13"
"107-1_641U3130",16,"生活品質",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_641U3150",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_641U3150",15,"微生物",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-1_641U3170",12,"GRI",8.0,2,16.0,"CH","2020-05-12 23:39:13"
"107-1_641U3170",12,"GRI",8.0,2,16.0,"CH","2020-05-12 23:39:13"
"107-1_641U4010",6,"水",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_641U4010",7,"碳",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_641U4010",11,"水",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_641U4010",12,"水",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_641U4010",13,"碳",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_641U4020",6,"水",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_641U4020",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641U4020",11,"水",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641U4020",12,"水",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641U4030",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641U4050",2,"生產",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_641U4050",12,"生產",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_641U4050",15,"微生物",1.0,12,12.0,"CH","2020-05-12 23:39:13"
"107-1_641U4050",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_01",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_02",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_02",9,"研究成果",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_03",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_03",9,"研究成果",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_04",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_04",9,"研究成果",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_05",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_05",9,"研究成果",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_06",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_06",9,"研究成果",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_07",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_07",9,"研究成果",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_08",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0090_08",9,"研究成果",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_642D0180",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0180",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_642D0180",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0210",15,"動物",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0210",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0250",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642D0250",15,"微生物",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_642M0170_09",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642M0200",8,"經濟",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_642M0200",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642M0200",10,"經濟",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_642M0200",14,"海洋",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_642M0260",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642M0260",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642M0260",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_642M0260",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642M0260",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_642M0260",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_643M0070_04",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M0070_06",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M0070_07",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_643M0070_09",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M0070_10",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M0070_11",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M0070_13",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M0090_03",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M0090_06",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M0090_07",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_643M0090_09",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M0090_11",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M0090_13",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M2240",3,"疾病",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M2240",13,"COP",9.0,1,9.0,"CH","2020-05-12 23:39:13"
"107-1_643M2240",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_643M2260",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_643M2280",3,"醫學研究",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_643M2280",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M2280",9,"研究",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_643M2280",15,"動物",1.0,8,8.0,"CH","2020-05-12 23:39:13"
"107-1_643M2300",3,"醫學研究",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_643M2300",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M2300",9,"研究",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_643M2300",15,"動物",1.0,8,8.0,"CH","2020-05-12 23:39:13"
"107-1_643M2340",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_643M2360",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_643M2360",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M2360",3,"醫學研究",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_643M2360",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_643M2360",15,"動物",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_643M2380",3,"疾病",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_643M2430",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_643M2440",15,"動物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_643U2000",3,"疾病",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_643U2000",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_643U2000",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_643U2000",15,"動物",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_644M0070_05",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_644M0070_06",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_644M0070_08",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_644M0070_09",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_644M0090_02",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_644M0090_05",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_644M0130",3,"疾病",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_644M0130",15,"動物",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_644M0130",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_644M0150",3,"疾病",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_644M0150",15,"動物",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_644M0150",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_644M0170",3,"死亡",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_644M0170",3,"疾病",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_644M0170",15,"動物",1.0,12,12.0,"CH","2020-05-12 23:39:13"
"107-1_644M0190",3,"死亡",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_644M0190",3,"疾病",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_644M0190",15,"動物",1.0,12,12.0,"CH","2020-05-12 23:39:13"
"107-1_644U0010",3,"疾病",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_644U0010",3,"傳染病",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_644U0010",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_644U0010",15,"動物",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_644U0120",9,"研究",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_644U0120",15,"動物",1.0,17,17.0,"CH","2020-05-12 23:39:13"
"107-1_644U0120",15,"微生物",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",1,"資源",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",2,"生產",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",2,"農作物",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",2,"糧食",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",4,"教育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",7,"木",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",8,"經濟",1.0,8,8.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",10,"教育",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",10,"經濟",1.0,8,8.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",12,"生產",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",15,"森林",5.0,2,10.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",15,"植物",2.0,10,20.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",15,"樹",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",15,"遺傳資源",7.0,1,7.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",16,"財產權",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1020",16,"教育",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1050",2,"農業",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-1_645U1050",9,"技術",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_645U1050",15,"植物",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-1_645U1050",15,"農業",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_645U1050",16,"機構",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1070",8,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1070",9,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1070",12,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1070",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1070",16,"機構",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",1,"環境",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",2,"農業",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",2,"環境",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",6,"水",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",11,"水",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",12,"水",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",12,"減少",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",15,"植物",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1151",15,"農業",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",1,"環境",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",2,"農業",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",2,"環境",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",6,"水",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",11,"水",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",12,"水",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",12,"減少",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",15,"植物",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1161",15,"農業",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_645U1200",15,"植物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1210",2,"農業",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_645U1210",2,"營養",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_645U1210",15,"土壤",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1210",15,"植物",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_645U1210",15,"農業",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_700101A1_07",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_700101A1_07",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_03",8,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_03",9,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_03",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_03",10,"商業",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_03",12,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_03",12,"商業",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_03",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_04",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_04",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_04",8,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_04",8,"經濟",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_04",9,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_04",10,"經濟",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70010401_04",12,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_06",8,"金融",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_06",10,"商業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_06",12,"商業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_07",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_07",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_07",8,"經濟",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_07",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_07",9,"研究",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_07",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_07",10,"經濟",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",2,"農業",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",4,"教育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",8,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",8,"金融",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",8,"金融服務",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",9,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",9,"金融服務",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",10,"商業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",10,"教育",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",12,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",12,"商業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",15,"農業",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_70020111_08",16,"教育",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_70100110",8,"工作",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_70100330_01",15,"微生物",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_70117100",8,"經濟",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70117100",10,"經濟",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70140600",4,"素養",5.0,2,10.0,"CH","2020-05-12 23:39:13"
"107-1_70140600",8,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70140600",8,"金融",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70140600",9,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70140600",12,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70140600",16,"治理",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70141000_01",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_70141000_01",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_70141000_01",8,"永續經營",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_70141000_01",8,"企業",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_70141000_01",9,"企業",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_70141000_01",10,"永續經營",6.0,1,6.0,"CH","2020-05-12 23:39:13"
"107-1_70141000_01",10,"商業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70141000_01",12,"永續經營",8.0,1,8.0,"CH","2020-05-12 23:39:13"
"107-1_70141000_01",12,"企業",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_70141000_01",12,"商業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_70145100",4,"算術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_70145100",8,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70145100",9,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70145100",9,"研究",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_70145100",9,"價值鏈",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_70145100",12,"企業",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_70210111_05",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_70210111_05",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_70210211",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_70210211",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_70212020",10,"商業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
